sample_index,repo_id,class_key,focal_class,arm,generator,fail_stage,failure_owner,failure_owner_note,failure_artifact,failure_detail,source_run_id,source_run_sample_index
220,41547678,41547678:turin-compiler/src/main/java/me/tomassetti/turin/compiler/paramutils.java,ParamUtils,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\41547678\TestClasses_41547678_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/029_41547678_6e5d9f86/compiledrepos/41547678/turin-compiler/src/test/java/me/tomassetti/turin/compiler/ParamUtils_RBL4_6e5d9f86Test.java:[29,20] no suitable constructor found for ActualParam(java.lang.String,boolean) - constructor me.tomassetti.turin.parser.ast.expressions.ActualParam.ActualParam(me.tomassetti.turin.parser.ast.expressions.Expression,boolean) is not applicable - (argument mismatch; java.lang.String cannot be converted to me.tomassetti.turin.parser.ast.expressions.Expression) - constructor me.tomassetti.turin.parser.ast.expressions.ActualParam.ActualParam(java.lang.String,me.tomassetti.turin.parser.ast.expressions.Expression) is not applicable - (argument mismatch; boolean cannot be converted to me.tomassetti.turin.parser.ast.expressions.Expression) - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/029_41547678_6e5d9f86/compiledrepos/41547678/turin-compiler/src/test/java/me/tomassetti/turin/compiler/ParamUtils_RBL4_6e5d9f86Test.java:[30,20] no suitable constructor found for ActualParam(java.lang.String,boolean",20260724_022225_resume240,29
222,41547678,41547678:turin-compiler/src/main/java/me/tomassetti/turin/resolvers/srcsymbolresolver.java,SrcSymbolResolver,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\41547678\TestClasses_41547678_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"efinition in class me.tomassetti.turin.parser.ast.properties.PropertyDefinition cannot be applied to given types; - required: java.lang.String,me.tomassetti.turin.parser.ast.typeusage.TypeUsageNode,java.util.Optional<me.tomassetti.turin.parser.ast.expressions.Expression>,java.util.Optional<me.tomassetti.turin.parser.ast.expressions.Expression>,java.util.List<me.tomassetti.turin.parser.ast.properties.PropertyConstraint> - found: java.lang.String,java.lang.String - reason: actual and formal argument lists differ in length - /D:/A_ThucNghiem/scripts_v2/workspaces/pilot60_resume_20260724_083102/007_41547678_8fe4f5a7/compiledrepos/41547678/turin-compiler/src/test/java/me/tomassetti/turin/resolvers/SrcSymbolResolver_RBL4Test_8fe4f5a7.java:[34,53] constructor FunctionDefinitionNode in class me.tomassetti.turin.parser.ast.invokables.FunctionDefinitionNode cannot be applied to given types; - required: java.lang.String,me.tomassetti.turin.parser.ast.typeusage.TypeUsageNode,java.util.List<me.tomassetti.turin.parser.ast.FormalParameterNode>,me.tomassetti.turin.parser.ast.statements.Statement - found: java.lang.String,java.lang.String - reason: actual and formal argument lists differ in length ",pilot60_resume_20260724_083102,7
223,44308560,44308560:src/robotframeworkcore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/agent/event/versionsevent.java,VersionsEvent,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\44308560\TestClasses_44308560_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/055_44308560_b783240e/compiledrepos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/agent/event/VersionsEvent_RBL4_b783240eTest.java:[38,37] cannot find symbol - symbol: method of(java.util.Map<java.lang.String,java.lang.Object>) - location: interface java.util.List - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/055_44308560_b783240e/compiledrepos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/agent/event/VersionsEvent_RBL4_b783240eTest.java:[57,37] cannot find symbol - symbol: method of(java.util.Map<java.lang.String,java.lang.Object>) - location: interface java.util.List - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/055_44308560_b783240e/compiledrepos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/agent/event/VersionsEvent_RBL4_b783240eTest.java:[73,37] cannot find symbol - symbol: method of(java.util.Map<java.lang",20260724_022225_resume240,55
223,44308560,44308560:src/robotframeworkcore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/agent/event/versionsevent.java,VersionsEvent,evosuite,evosuite,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\44308560\TestClasses_44308560_evosuite.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/055_44308560_b783240e/compiledrepos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/agent/event/VersionsEvent_RBL4_b783240eTest.java:[38,37] cannot find symbol - symbol: method of(java.util.Map<java.lang.String,java.lang.Object>) - location: interface java.util.List - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/055_44308560_b783240e/compiledrepos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/agent/event/VersionsEvent_RBL4_b783240eTest.java:[57,37] cannot find symbol - symbol: method of(java.util.Map<java.lang.String,java.lang.Object>) - location: interface java.util.List - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/055_44308560_b783240e/compiledrepos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/agent/event/VersionsEvent_RBL4_b783240eTest.java:[73,37] cannot find symbol - symbol: method of(java.util.Map<java.lang",20260724_022225_resume240,55
224,6437134,6437134:enav-serialization/src/main/java/dk/dma/enav/serialization/routerouteparser.java,RouteRouteParser,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\6437134\TestClasses_6437134_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/132_6437134_6c97342f/compiledrepos/6437134/enav-serialization/src/test/java/dk/dma/enav/serialization/RouteRouteParser_RBL4_6c97342fTest.java:[4,26] package org.mockito does not exist",20260724_022225_resume240,132
225,48046454,48046454:hazelcast-jet-core/src/main/java/com/hazelcast/jet/impl/serialization/delegatingserializationservice.java,DelegatingSerializationService,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\48046454\TestClasses_48046454_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,No compilation errors or general issues found in the Maven output.,20260724_022225_resume240,83
226,6944525,6944525:d2/src/main/java/com/linkedin/d2/balancer/servers/zookeeperconnectionmanager.java,ZooKeeperConnectionManager,gpt,gpt-4o-mini-2024-07-18,jacoco_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6944525\TestClasses_6944525_gpt-4o-mini-2024-07-18_rbl4-zero-shot.gradlefailed,"cwd=D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\155_6944525_3804399d\compiledrepos\6944525; tasks=:d2:test,:d2:jacocoTestReport; The following task errors were encountered during the Gradle build: - buildSrc",20260724_022225_resume240,155
226,6944525,6944525:d2/src/main/java/com/linkedin/d2/balancer/servers/zookeeperconnectionmanager.java,ZooKeeperConnectionManager,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6944525\TestClasses_6944525_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 0 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '6944525' ---- Processing project: 6944525, module: d2 [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 6944525_d2 is a Gradle project 6944525_d2 is a Gradle TestNG module; enabling TestNG execution and PIT TestNG plugin support. ---- STARTING evosuite test type --//loading evosuite generation..// Evosuite generation performed corre",20260724_022225_resume240,155
230,46396068,46396068:hbase0.98/hbase-manager-0.98/src/main/java/com/kakao/hbase/manager/command/balance.java,Balance,gpt,gpt-4o-mini-2024-07-18,maven_verify_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\46396068\TestClasses_46396068_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,The following general errors were encountered during the Maven build: - Failed to execute goal on project hbase-manager-0.98: Could not collect dependencies for project com.kakao.hbase:hbase-manager-0.98:jar:1.6.0 - Failed to read artifact descriptor for com.kakao.hbase:hbase-common-0.98:jar:1.6.0 - Caused by: The following artifacts could not be resolved: com.kakao.hbase:hbase-tools-0.98:pom:${version.unified} (absent): Could not transfer artifact com.kakao.hbase:hbase-tools-0.98:pom:${version.unified} from/to cloudera-releases (https://repository.cloudera.com/artifactory/cloudera-repos): ClientProtocolException - Failed to read artifact descriptor for com.kakao.hbase:hbase-common-0.98:jar:tests:1.6.0 - Caused by: The following artifacts could not be resolved: com.kakao.hbase:hbase-tools-0.98:pom:${version.unified} (absent): com.kakao.hbase:hbase-tools-0.98:pom:${version.unified} failed to transfer from https://repository.cloudera.com/artifactory/cloudera-repos during a previous attempt. This failure was cached in the local repository and resolution is not reattempted until the update interval of cloudera-releases has elapsed or updates are forced. Original error: Could not transf,20260724_022225_resume240,68
230,46396068,46396068:hbase0.98/hbase-manager-0.98/src/main/java/com/kakao/hbase/manager/command/balance.java,Balance,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\46396068\TestClasses_46396068_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '46396068' ---- Processing project: 46396068, module: hbase0.98/hbase-manager-0.98 [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 46396068_hbase0.98/hbase-manager-0.98 is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// An error accored while trying to run the evosuite generation ---- STARTING gp",20260724_022225_resume240,68
231,48046454,48046454:hazelcast-jet-core/src/main/java/com/hazelcast/jet/impl/util/reflectionutils.java,ReflectionUtils,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\48046454\TestClasses_48046454_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/084_48046454_4f424f3b/compiledrepos/48046454/hazelcast-jet-core/src/test/java/com/hazelcast/jet/impl/util/ReflectionUtils_RBL4_4f424f3bTest.java:[92,19] class com.hazelcast.jet.impl.util.ReflectionUtils_RBL4_4f424f3bTest is already defined in package com.hazelcast.jet.impl.util - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/084_48046454_4f424f3b/compiledrepos/48046454/hazelcast-jet-core/src/test/java/com/hazelcast/jet/impl/util/ReflectionUtils_RBL4_4f424f3bTest.java:[99,23] class com.hazelcast.jet.impl.util.ReflectionUtils_RBL4_4f424f3bTest.ReflectionUtils_RBL4_4f424f3bTest is already defined in class com.hazelcast.jet.impl.util.ReflectionUtils_RBL4_4f424f3bTest - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/084_48046454_4f424f3b/compiledrepos/48046454/hazelcast-jet-core/src/test/java/com/hazelcast/jet/impl/util/ReflectionUtils_RBL4_4f424f3bTest.java:[48,60] cannot find symbol - symbol: class TestClass - location: class com.hazelcast.jet.impl.util.ReflectionUtils_RBL4_4f424f3bTest - /D:/A_ThucNghiem/sc",20260724_022225_resume240,84
233,3847504,3847504:modules/weblounge-common/src/main/java/ch/entwine/weblounge/common/impl/content/page/scriptimpl.java,ScriptImpl,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\3847504\TestClasses_3847504_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/010_3847504_1794d49e/compiledrepos/3847504/modules/weblounge-common/src/test/java/ch/entwine/weblounge/common/impl/content/page/ScriptImpl_RBL4_1794d49eTest.java:[37,32] <anonymous ch.entwine.weblounge.common.impl.content.page.ScriptImpl_RBL4_1794d49eTest$1> is not abstract and does not override abstract method getLocalRole(java.lang.String) in ch.entwine.weblounge.common.site.Site - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/010_3847504_1794d49e/compiledrepos/3847504/modules/weblounge-common/src/test/java/ch/entwine/weblounge/common/impl/content/page/ScriptImpl_RBL4_1794d49eTest.java:[49,38] <anonymous ch.entwine.weblounge.common.impl.content.page.ScriptImpl_RBL4_1794d49eTest$2> is not abstract and does not override abstract method toXml() in ch.entwine.weblounge.common.site.Module - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/010_3847504_1794d49e/compiledrepos/3847504/modules/weblounge-common/src/test/java/ch/entwine/weblounge/common/impl/content/page/ScriptImpl_RBL4_1794d49eTest.java:[61,35] enum",20260724_022225_resume240,10
